代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3105,穩懋,12/30,185,+2,+1.09,2025,年,1,0,1,88,1.14,,0,1.14,'25/06/13,,'25/07/11
3122,笙泉,12/30,21,-0.15,-0.71,2025,年,0,0,0,,0,,0,0,,,
3135,凌航,12/30,84.8,+7.7,+9.99,2025,年,1.323,0,1.323,59,2.24,,0,2.24,'25/12/03,,'25/12/26
3141,晶宏,12/30,52.5,+1.5,+2.94,2025,年,0.513,0,0.513,49.9,1.03,,0,1.03,'25/08/21,,'25/09/12
3150,鈺寶-創,12/30,19.4,+0.1,+0.52,2025,年,1,0,1,23.15,4.32,,0,4.32,'25/06/19,,'25/07/16
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3169,亞信,12/30,95.1,-1.7,-1.76,2025,年,3,0,3,82.6,3.63,,0,3.63,'25/06/24,,'25/07/16
3178,公準,12/30,63,+5.7,+9.95,2025,年,0.5,0,0.5,61,0.82,,0,0.82,'25/09/23,,'25/10/16
3189,景碩,12/30,148,-2.5,-1.66,2025,年,1,0,1,84,1.19,,0,1.19,'25/07/03,,'25/07/30
3227,原相,12/30,202.5,0,0,2025,年,10,0,10,217,4.61,,0,4.61,'25/07/09,,'25/08/08
3228,金麗科,12/30,123,0,0,2025,年,0,0,0,,0,,0,0,,,
3257,虹冠電,12/30,69.4,+0.4,+0.58,2025,年,2,0,2,53,3.77,,0,3.77,'25/04/01,,'25/05/07
3259,鑫創,12/30,20.8,-0.4,-1.89,2025,年,0,0,0,,0,,0,0,,,
3260,威剛,12/30,260.5,+19.5,+8.09,2026,半年,0,0,0,,0,,,0,,,
3264,欣銓,12/30,113.5,+1.5,+1.34,2025,年,4,0,4,76.1,5.26,,0,5.26,'25/06/24,,'25/07/18
3265,台星科,12/30,122.5,+0.5,+0.41,2025,年,4.6,0,4.6,100.5,4.58,,0,4.58,'25/06/30,,'25/07/23
3268,海德威,12/30,17.8,-0.3,-1.66,2025,年,0,0,0,,0,,0,0,,,
3317,尼克森,12/30,44.35,-0.25,-0.56,2025,年,0.4,1.111,1.511,48,0.83,48,2.31,3.15,'25/08/26,'25/08/26,'25/09/30
3372,典範,12/30,22.4,-1.3,-5.49,2025,年,0,0,0,,0,,0,0,,,
3374,精材,12/30,137,+0.5,+0.37,2025,年,2.5,0,2.5,139,1.8,,0,1.8,'25/06/24,,'25/07/18
3413,京鼎,12/30,278,-4,-1.42,2025,年,14.42,0,14.42,302.5,4.77,,0,4.77,'25/06/20,,'25/07/18
3438,類比科,12/30,56.8,+2.3,+4.22,2025,年,1.5,0,1.5,47.75,3.14,,0,3.14,'25/07/17,,'25/08/14
3443,創意,12/30,2050,-5,-0.24,2025,年,16,0,16,1095,1.46,,0,1.46,'25/06/03,,'25/06/26
